# Time step: 1
# Step  Temperature Total_energy E_pot E_kin
  398     74.0  -238.467760  -238.800630     0.332870
  399     74.0  -238.467750  -238.804390     0.336630
  400     75.0  -238.467750  -238.807830     0.340090
  401     76.0  -238.467740  -238.811000     0.343250
  402     77.0  -238.467740  -238.813900     0.346160
  403     77.0  -238.467730  -238.816550     0.348820
  404     78.0  -238.467720  -238.819000     0.351280
  405     78.0  -238.467700  -238.821260     0.353560
  406     79.0  -238.467690  -238.823380     0.355680
  407     79.0  -238.467690  -238.825380     0.357700
  408     79.0  -238.467680  -238.827300     0.359620
  409     80.0  -238.467660  -238.829150     0.361490
  410     80.0  -238.467640  -238.830960     0.363320
  411     81.0  -238.467640  -238.832780     0.365150
  412     81.0  -238.467620  -238.834610     0.366990
  413     82.0  -238.467610  -238.836460     0.368860
  414     82.0  -238.467590  -238.838360     0.370770
  415     82.0  -238.467580  -238.840310     0.372730
  416     83.0  -238.467560  -238.842310     0.374740
  417     83.0  -238.467560  -238.844360     0.376810
  418     84.0  -238.467540  -238.846450     0.378910
  419     84.0  -238.467520  -238.848570     0.381050
  420     85.0  -238.467510  -238.850700     0.383190
  421     85.0  -238.467490  -238.852830     0.385330
  422     86.0  -238.467480  -238.854910     0.387430
  423     86.0  -238.467460  -238.856930     0.389460
  424     87.0  -238.467450  -238.858840     0.391390
  425     87.0  -238.467430  -238.860610     0.393180
  426     87.0  -238.467420  -238.862220     0.394790
  427     88.0  -238.467410  -238.863590     0.396180
  428     88.0  -238.467400  -238.864710     0.397310
  429     88.0  -238.467380  -238.865520     0.398130
  430     88.0  -238.467360  -238.865970     0.398610
  431     88.0  -238.467350  -238.866050     0.398700
  432     88.0  -238.467340  -238.865700     0.398360
  433     88.0  -238.467320  -238.864890     0.397570
  434     88.0  -238.467310  -238.863600     0.396290
  435     87.0  -238.467290  -238.861790     0.394490
  436     87.0  -238.467280  -238.859440     0.392160
  437     86.0  -238.467260  -238.856540     0.389280
  438     85.0  -238.467240  -238.853080     0.385840
  439     84.0  -238.467220  -238.849060     0.381830
  440     83.0  -238.467210  -238.844480     0.377270
  441     82.0  -238.467190  -238.839360     0.372170
  442     81.0  -238.467170  -238.833700     0.366530
